name,code,state,zone,address,latitude,longitude
KURUKSHETRA JN,KKDE,,,,29.969440000000002,76.852795
DHANUVACHAPURAM,DAVM,Kerala,SR,"Dhanuvachapuram, Kerala",8.378802,77.124352
CHATTRIPUT,CTS,Orissa,ECoR,"Jeypore, Orissa",18.922722,82.590027
D.A.V.C.H. JALANDHAR,DAVJ,Punjab,NR,"Jalandhar, Punjab",31.346977000000003,75.56132
INDRAPURI,DLPI,Delhi NCT,NR,"Delhi Cantonment, Delhi NCT",28.628342466499998,77.14358825779999
Guwarighat,GRG,Madhya Pradesh,SECR,"Gwarighat, Madhya Pradesh",23.110295,79.92761300000001
DELHI SAFDARJUNG,DSJ,Delhi NCT,NR,"Netaji Nagar, Delhi NCT",28.582121,77.186969
DHURANA,DHRN,Haryana,NR,"Panipat, Haryana",29.253606,76.803295
DUDIA,DUK,Rajasthan,NWR,"Dundara, Rajasthan",25.934458,72.902042
DUROJI,DAJ,Karnataka,SWR,"Bellary, Karnataka",15.227107,76.70013
CHAKIA THERMAL HALT,BTPH,,,,25.4012639369,86.01624276369999
JATHA,JDDA,,,,22.0159803866,82.875333703
JHARRADIH,JDI,,,,21.999876,83.050747
Devakottai Road,DKO,Tamil Nadu,SR,"NH 210, Tamil Nadu",10.037610999999998,78.761747
DIBAI,DIB,Uttar Pradesh,NR,"Dibai, Uttar Pradesh",28.19378,78.303084
JUHI OUTER CABIN,CNJO,,,,26.4531901925,80.3239098425
LAMBIYA,LMA,Rajasthan,NWR,"National Highway 79, Rajasthan",25.578333999999998,74.58561499999999
DBLG,DBLG,,,,,
Devgarh Madriya,DOHM,Rajasthan,NWR,"Devgarh, Rajasthan",25.610206,73.855552
NHLG,NHLG,,,,,
DAYANAND NAGAR,DYE,Andhra Pradesh,SCR,"Secunderabad, Andhra Pradesh",17.456247,78.53134999999999
DABILPUR,DBV,Andhra Pradesh,SCR,"Rangareddy, Andhra Pradesh",17.674226,78.470315
JGLP,JGLP,,,,,
BAHADURGARH,BGZ,Haryana,NR,"Bahadurgarh, Haryana",28.700863000000002,76.930886
PNSR,PNSR,,,,,
DAMNAGAR,DME,Gujarat,WR,"Damnagar, Gujarat",21.688346,71.509053
Aranghata,AG,West Bengal,ER,"Haranath Para Ln, West Bengal",23.242037,88.613551
RELANGI,RLG,Andhra Pradesh,SCR,"Relangi, Andhra Pradesh",16.709921,81.64411
BMY C CABIN,CCAB,,,,21.209789,81.44306300000001
DHONDI,DNDI,Maharashtra,SCR,"State Highway 148, Maharashtra",19.106268,76.736112
NIDUBROLU,NDO,,,,16.067904,80.557243
Fazilka,FKA,Punjab,NR,"Fazilka, Punjab",30.408641,74.02541699999999
TADEPALLIGUDEM,TDD,,,,16.809960999999998,81.526314
PRATTIAPADU,PTPU,,,,16.820864999999998,81.581431
Bardi Halt,BDHT,Madhya Pradesh,SECR,"State Highway 19, Madhya Pradesh",21.621177,78.822411
Dodajala Lake,DJL,Karnataka,SWR,"Hosur Road., Karnataka",13.183156,77.652122
Dhing,DIU,Assam,NFR,"National Highway 37, Assam",26.453101,92.45086500000001
Dugdol,DGQ,Gujarat,NWR,"Dhanera, Gujarat",24.631708,72.096828
Dagru,DAU,Punjab,NR,"Dagru, Punjab",30.834858,75.047442
GHOSHAWAR,GWH,,,,25.737421135399998,85.24335073670001
HAJIPUR JN,HJP,,,,25.702909000000002,85.2155
ENBG,ENBG,,,,,
PUDUKAD,PUK,,,,10.420507,76.26070700000001
NELLAYI,NYI,,,,10.392415000000002,76.275994
UTTUKULI,UKL,,,,11.156494,77.448615
TIRUPPUR,TUP,,,,11.108906,77.341247
SOMANUR,SNO,,,,11.087247,77.18638
SULUR ROAD,SUU,,,,11.049634,77.11729
IRUGUR,IGU,,,,11.017199,77.06913399999999
SINGANALLUR,SHI,,,,11.012921,77.03945900000001
PILAMEDU,PLMD,,,,11.033241,76.999566
COIMBATORE JN,CBE,,,,10.997639,76.966298
PODANUR JN,PTJ,,,,10.965425,76.990125
MADUKARAI,MDKI,,,,10.900858,76.94295000000001
IRINJALAKUDA,IJK,,,,10.339456,76.280924
CHALAKUDI,CKI,,,,10.3017975,76.3218076
DIVINE NAGAR,DINR,,,,10.2853993721,76.3363143628
KORATTI ANGADI,KRAN,,,,10.260123,76.355901
KARUKKUTTY,KUC,,,,10.225757,76.373077
ANGAMALI,AFK,,,,10.183676,76.37786
CHOVVARA,CWR,,,,10.133064,76.37218899999999
Darjeeling,DJ,West Bengal,NFR,"Darjeeling, West Bengal",27.038151,88.263326
ALUVA,AWY,,,,10.108163,76.356508
KALAMASSERY,KLMR,,,,10.061818,76.32695600000001
EDAPPALLY,IPL,,,,10.034338,76.298271
ERNAKULAM TOWN,ERN,,,,9.991582000000001,76.2861
ETTIMADAI,ETMD,,,,10.898788,76.89715500000001
WALAYAR,WRA,,,,10.8471810329,76.8376135147
Dhablan,DBN,Punjab,NR,"Gurudwara Ishar Darbar Rd, Punjab",30.3379133215,76.276917865
Dabpal,DBF,Chhattisgarh,?,"Dabpal, Chhattisgarh",18.927979999999998,81.488923
Dhing Bazar,DBZ,Assam,NFR,"Mathaouri Rd, Assam",26.455873,92.481039
CHULLIMADA,CLMD,,,,10.837164999999999,76.801793
KOTTEKAD,KTKU,,,,10.815731,76.693457
DALMERA,DLC,Rajasthan,NWR,"Bikaner, Rajasthan",28.417832,73.65658
TIRUNETTUR,TNU,,,,9.933729,76.30765699999999
KUMBALAM,KUMM,,,,9.906723,76.3116
AROOR HALT,AROR,,,,9.8791031,76.30283299999999
EZHUPPUNNA,EZP,,,,9.820288000000001,76.302391
TURAVUR,TUVR,,,,9.772809,76.309979
ERNAKULAM JN. C,ERSC,,,,9.978060000000001,76.28985899999999
DHANAPUR ORISSA,DIR,Orissa,ECoR,"National Highway 43, Orissa",18.945173,82.50739300000001
DEORANIAN,DRN,Uttar Pradesh,NER,"SH 37, Uttar Pradesh",28.64478,79.476473
BEGU SARAI,BGS,Bihar,ECR,"06243-222853, Bihar",25.425296,86.134476
BAKHLETA,BQQ,,,,23.846381,79.96972000000001
GULABPURA,GBP,Rajasthan,NWR,"Gulabpura, Rajasthan",25.9027951891,74.65595449829999
RITHI,REI,,,,23.904168,80.140267
MORADABAD WEST,MBWC,,,,28.83865785,78.7596338837
HARTHALA,HRH,,,,28.8719872056,78.73559542849999
GOHAD ROAD,GOA,Madhya Pradesh,NCR,"Bhind, Madhya Pradesh",26.480421000000003,78.439153
DHANORA DECCAN,DHNR,Maharashtra,SCR,"Kinwat, Maharashtra",19.465517438899997,78.13275402709999
ALLAHABAD JN,ALD,,,,25.446241,81.828816
Etah,ETAH,Uttar Pradesh,NCR,"Etah, Uttar Pradesh",27.571173,78.65391899999999
GANDHIGRAM,GG,Gujarat,WR,"Ahmedabad, Gujarat",23.02676,72.568831
BHUSAVAL JN,BSL,,,,21.0472812,75.78867170000001
KOPAR ROAD,KOPR,,,,19.211345,73.077841
GANGATIKURI,GGLE,West Bengal,ER,"State Highway 6, West Bengal",23.71822,88.087286
KARWANDIA,KWD,,,,24.953195,84.084599
Gadra Road,GDD,Rajasthan,NWR,"Gadara, Rajasthan",25.743851,70.64304
SASARAM,SSM,,,,24.955926,84.019423
DHATRIGRAM,DTAE,West Bengal,ER,"Dhatrigram, West Bengal",23.277796,88.31182199999999
SELOO ROAD,SLOR,,,,20.776649999999997,78.71490899999999
SINDI,SNI,,,,20.816446,78.883342
Dhansura,DNUA,Gujarat,WR,"State Highway 68, Gujarat",23.351916,73.19870999999999
SULGARE,SGRD,,,,22.019979,82.743775
BARADWAR,BUA,,,,22.011725000000002,82.813724
SAKTI,SKT,,,,22.011785000000003,82.956526
ERIODU,EDU,Tamil Nadu,SR,"State Highway 74, Tamil Nadu",10.515627989999999,78.05712899000001
SARJU,SUJ,,,,27.111885,81.648076
GANGAIKONDAN,GDN,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.830736,77.786203
LANDAURA,LDR,,,,29.814493,77.941557
DUGANPUR,DUN,,,,28.658317,79.13019
CLUTTER BUCK GANJ,CBJ,,,,28.396895,79.371946
BAREILLY,BE,,,,28.337154299999998,79.4108444
NHGJ,NHGJ,,,,,
DITOKCHERRA,DTC,Assam,NFR,"North Cachar Hills, Assam",25.090538,92.798715
BADURPUR GHAT,BPG,Assam,NFR,"National Highway 53, Assam",24.872902,92.581099
Girdharpur,GIW,Rajasthan,NCR,"State Highway 6, Rajasthan",25.845508,76.794583
RASURIYA,RYS,,,,28.26396,79.47445900000001
NAYAGAON,NYO,,,,25.763263,85.099366
PARMANANDPUR,PMU,,,,25.741290999999997,85.133951
Gainsari Junction,GIR,Uttar Pradesh,NER,"Balrampur, Uttar Pradesh",27.526839296800002,82.5441789069
BAPATLA,BPP,,,,15.9086144,80.46842480000001
APPIKATLA,APL,,,,15.970371,80.514466
MACHAVARAM,MCVM,,,,16.025343,80.54154100000001
CHEBROL,CEL,,,,16.819948,81.396533
Ghogardiha,GGH,Bihar,ECR,"Ghoghardiha, Bihar",26.282768,86.468503
BADAMPUDI,BPY,,,,16.828104,81.473751
AMARDA ROAD,ARD,,,,21.734258,87.102374
PERUNDURAI,PY,,,,11.25334,77.628672
FAQARSAR,FSR,Punjab,NR,"Fakarsar, Punjab",30.189431000000003,74.57257200000001
CHAKITING,CFG,Assam,NFR,"Dhodar Ali, Assam",26.5616754046,94.0956546234
INGUR,IGR,,,,11.22501,77.587299
VIJAYAMANGALAM,VZ,,,,11.195525,77.522231
DOULTA,DLA,,,,24.998509000000002,78.42932499999999
TALBAHAT,TBT,,,,25.039255,78.414552
MATATILA,MZX,,,,25.0851,78.40284000000001
BASAI,BZY,,,,25.142923,78.394254
BABINA,BAB,,,,25.237832,78.451748
KHAJRAHA,KHJ,,,,25.304157999999997,78.478365
BIJAULI,BJI,,,,25.3764678,78.51774610000001
JHANSI A CABIN,JHSA,,,,25.41949,78.545787
JHANSI JN,JHS,,,,25.443585,78.55298499999999
KARARI,KRQ,,,,25.530800000000003,78.509084
DATIA,DAA,,,,25.641070000000003,78.456356
SONAGIR,SOR,,,,25.730668,78.409099
KOTRA,KTRA,,,,25.811253999999998,78.381661
DABRA,DBA,,,,25.881197,78.331015
SIMARIATAL,SMTL,,,,25.9219956094,78.3042595734
ANANT PAITH,AEH,,,,25.955389501299997,78.2761320917
Farhatnagar,FRH,Uttar Pradesh,NR,"Farhatnagar, Uttar Pradesh",27.081164,80.143212
Gautamdhara,GATD,Jharkhand,SER,"Gautamdhara, Jharkhand",23.3498809788,85.6329945703
Gir Gadhara,GEG,Gujarat,WR,"Junagadh, Gujarat",20.906347,70.919246
Phulad,FLD,Rajasthan,NWR,"State Highway 62, Rajasthan",25.623979,73.81311799999999
Ganga Dham,GADM,Uttar Pradesh,NER,"Ganga Dham, Uttar Pradesh",27.20976,81.930509
Dhamtari,DTR,Chhattisgarh,SECR,"Dhamtari, Chhattisgarh",20.714515000000002,81.550321
DHAREWADA,DRW,Gujarat,WR,"Unjha, Gujarat",23.960815999999998,72.378575
KHIMEL,KZQ,Rajasthan,NWR,"Jawai Bandh, Rajasthan",25.300189,73.279577
HARDUA,HDU,,,,23.9150542164,80.2834127417
HALDWANI,HDW,Uttarakhand,NER,"Haldwani, Uttarakhand",29.215097,79.533732
AKALTARA,AKT,,,,22.029121,82.422049
Halbarga,HBU,Karnataka,SCR,"Halbarga, Karnataka",17.988470000000003,77.298175
GANGAKHER,GNH,Maharashtra,SCR,"State Highway 217, Maharashtra",18.973377,76.755511
NAILA,NIA,,,,22.022963999999998,82.56458900000001
KUMAHU,KMGE,,,,24.976944,83.946305
SHIU SAGAR ROAD,SSG,,,,24.999464999999997,83.895453
CHAMPA,CPH,,,,22.034731,82.665149
Gautampura Road,GPX,Madhya Pradesh,WR,"Barnagar, Madhya Pradesh",23.2008894,75.68198989999999
RAIGADH ROAD,RGQ,Gujarat,NWR,"National Highway 8, Gujarat",23.596666,73.183592
GODHANESHWAR,GS,Gujarat,WR,"Bagodara Dholka Link Rd, Gujarat",22.68118,72.36834
Gulaothi,GLH,Uttar Pradesh,NR,"Gulaothi, Uttar Pradesh",28.582962,77.801799
Hasanabad,HNB,West Bengal,ER,"Taki, West Bengal",22.570155,88.912953
PULLA,PUA,,,,16.809911,81.324846
KAIKORAM,KKRM,,,,16.815341,81.36421899999999
JALESWAR,JER,,,,21.79749,87.22049100000001
FAIZULLAPUR,FYZ,,,,25.869213,80.893347
ERODE JN,ED,,,,11.327682,77.72593400000001
Harpalu,HR,Rajasthan,NWR,"Bahal, Rajasthan",28.569053803099997,75.4910470972
RASULABAD,RUB,,,,25.826999,80.977088
SATH NARAINI,SNIE,,,,25.795325,81.03942
DESUR,DUR,Karnataka,SWR,"Desur, Karnataka",15.754344,74.49801
CHINCHLI,CNC,Karnataka,SWR,"Belagavi, Karnataka",16.571696999999997,74.855323
MATLABPUR,MTB,,,,28.989821,78.656727
KANTH,KNT,,,,29.059768000000002,78.621471
MEWA NAWADA,MWE,,,,29.118385,78.613167
SEOHARA,SEO,,,,29.204807000000002,78.580977
CHAKRAJ MAL,CAJ,,,,29.249784000000002,78.536047
DHAMPUR,DPR,,,,29.305446,78.501588
HABIBWALA,HBW,,,,29.349034,78.47897300000001
GADHAKDA,GKD,Gujarat,WR,"Gadhakada Rd, Gujarat",21.237962,71.38171899999999
PURAINI,PNI,,,,29.388929,78.445574
NAGINA,NGG,,,,29.437919,78.424119
BUNDKI,BEK,,,,29.522577000000002,78.3932854
GYANPUR ROAD,GYN,Uttar Pradesh,NER,"Bhadohi District, Uttar Pradesh",25.280144010999997,82.4272883557
MURSHADPUR,MSDR,,,,29.57239523,78.3756456903
NAJIBABAD JN,NBD,,,,29.603540000000002,78.335733
FAZALPUR,FZL,,,,29.5937410175,78.27795372130001
CHANDOK,CNK,,,,29.576786,78.152782
BALAWALI,BLW,,,,29.6274345,78.1124328
RAISI,RSI,,,,29.6928321018,78.0664335504
ADESAR,AAR,Gujarat,WR,"Dist. Kachchh, Gujarat",23.552978399500002,70.9720505023
HARIHAR,HRR,Karnataka,SWR,"Harihar, Karnataka",14.515431,75.812314
Ganguwada,GVA,Andhra Pradesh,ECoR,"Ganguwada, Andhra Pradesh",18.66763705,84.1072235
Gurhi,GUX,Madhya Pradesh,SCR,"Khandwa, Madhya Pradesh",21.629554,76.58074500000001
HANUMANGARH JN,HMH,Rajasthan,NWR,"Hanumangarh, Rajasthan",29.614904,74.297633
Angadippuram,AAM,Kerala,SR,"Angadipuram, Kerala",10.979489000000001,76.20734300000001
PHILLAUR JN,PHR,,,,31.016907,75.78576100000001
LADHOWAL,LDW,,,,31.016957,75.78581100000001
LUDHIANA JN,LDH,,,,30.912367,75.84787299999999
DHANDARIKALAN BLOCK HUT,BHOI,,,,30.894741,75.87188
Kiwar Khed,HKR,Maharashtra,SCR,"State Highway 194, Maharashtra",21.186952,76.8767
DHANDARI KALAN,DDL,,,,30.874477,75.90949099999999
SANAHWAL,SNL,,,,30.837436,75.9795
DORAHA,DOA,,,,30.804137,76.04330300000001
JASPALON,JSPN,,,,30.7847375851,76.0801522656
CHAWAPALL,CHA,,,,30.7594625741,76.127464975
KHANNA,KNN,,,,30.707973,76.22513400000001
GOVINDGARH,GVG,,,,30.6694834261,76.2970739075
SIRHIND JN,SIR,,,,30.624222,76.383194
SADHOO GARH,SDY,,,,30.5828632034,76.44847259640001
SARAI BANJARA,SBJ,,,,30.538386,76.515682
RAJPURA JN,RPJ,,,,30.486458949,76.5940201901
SAMBHU,SMU,,,,30.4290274715,76.684143667
CHODIALA,CDL,,,,29.896397999999998,77.738546
IQBALPUR,IQB,,,,29.875114,77.803799
ROORKEE,RK,,,,29.851671,77.87417
DHANDHERA,DNRA,,,,29.8434029837,77.9019227979
DAUSNI,DSNI,,,,29.784745,77.979636
CHANNAPATNA,CPT,Karnataka,SWR,"Channapatna, Karnataka",12.659673000000002,77.203824
KATHGHAR,KGF,,,,28.826066,78.796689
DALPATPUR,DLP,,,,28.820438,78.87718699999999
MUNDHA PANDE,MPH,,,,28.800366999999998,78.939038
RAMPUR,RMU,,,,28.778862999999998,79.023419
SHAHZAD NAGAR,SAR,,,,28.750033000000002,79.05214699999999
DHAMORA,DAM,,,,28.707129000000002,79.087745
AMBIKA BHAWANI HALT,AABH,,,,25.751433665,84.9690033484
DIGHWARA,DGA,,,,25.743938,85.003168
SITALPUR,STLR,,,,25.768739999999998,85.03663800000001
JIWDHARA,JDR,Bihar,ECR,"Jiwdhara, Bihar",26.581722,84.906874
AGHWANPUR,AWP,,,,28.939542,78.702865
KHARI AMRAPUR,KIA,Gujarat,WR,"State Highway 237, Gujarat",23.390711,72.913948
IBRAHIMPUR,IMR,Karnataka,SWR,"Bijapur, Karnataka",16.802926,75.719362
JUNAGADH JN,JND,Gujarat,WR,"Junagadh, Gujarat",21.530606,70.457612
JALIYA,JA,Gujarat,WR,"Ranuja Village Rd, Gujarat",21.8163569109,71.6324910046
INDUPALLI,IDP,Andhra Pradesh,SCR,"Krishna, Andhra Pradesh",16.479094,80.87706899999999
DODBELE,DBL,Karnataka,SWR,"National Highway 4, Karnataka",13.216441000000001,77.351193
KHURMABAD ROAD,KVD,,,,25.021489000000003,83.848303
Jamadobu,JBO,Jharkhand,SER,"Jharia, Jharkhand",23.715138999999997,86.410031
KUDRA,KTQ,,,,25.048552,83.79337100000001
PUSAULI,PSE,,,,25.097235,83.72151
SITAMPET,STPT,,,,16.797409,81.211206
JHAMATPUR BAHARAN,JHBN,West Bengal,ER,"Goai, West Bengal",23.749987,88.098669
AMBALA CITY,UBC,,,,30.378497,76.763996
JIRAT,JIT,West Bengal,ER,"Jirat, West Bengal",23.098255,88.461461
BHIMADOLU,BMD,,,,16.80848173,81.26109679
Jerthi Dadhia,JDD,Rajasthan,NWR,"MDR 87, Rajasthan",27.731618001396782,75.2010774705559
LAKSHANNATH ROAD,LXD,,,,21.842011,87.25095300000001
JUGIJAN,JGJN,Assam,NFR,"National Highway 36, Assam",26.028001,92.81771
JAMGURI,JMI,Assam,NFR,"National Highway 39, Assam",26.3877071452,93.9604479663
CANSAULIM,CSM,Goa,SWR,"Arossim Beach Rd, Goa",15.344532000000001,73.897226
BURHPURA,BPW,,,,25.211179,78.42955
Indemau,IDM,Uttar Pradesh,NR,"Indemau, Uttar Pradesh",26.318344,80.767021
KASTURI,KSR,,,,27.139983,81.728838
MAIJAPUR,MIR,,,,27.141734,81.773788
Junnor Deo,JNO,Madhya Pradesh,CR,"Dongar Parasia, Madhya Pradesh",22.191279,78.592052
GONDA KACHAHRI,GDK,,,,27.1402272205,81.93402688110001
BARUACHAK,BRCK,,,,27.122672,82.055181
Jogal,JOL,Orissa,?,"Jogal, Orissa",21.696442,86.88271399999999
Ichauli,ICL,Uttar Pradesh,NCR,"Maudaha, Uttar Pradesh",25.520955,80.178833
MOTIGANJ,MOTG,,,,27.101387,82.103635
JHILAHI,JLHI,,,,27.072604043299997,82.17287785639999
Kachna,KAU,West Bengal,NFR,"National Highway 34, West Bengal",25.6337383216,88.0246425354
Bela Bela,BBHL,,,,26.137192374999998,81.2487596802
JANWAL,JOA,Maharashtra,SCR,"Latur, Maharashtra",18.559639999999998,76.75514700000001
Jadar,JADR,Gujarat,WR,"State Highway 9, Gujarat",23.745814000000003,72.952369
Jojwa,JJW,Gujarat,WR,"Vadodara, Gujarat",22.253213000000002,73.642431
MANKAPUR JN,MUR,,,,27.039058,82.227648
LAKHPAT NAGAR,LKNR,,,,27.0276257858,82.2775887885
MASKANWA,MSW,,,,27.0013792301,82.3597396039
ANANGUR,ANU,,,,11.396939999999999,77.820053
Pawapuri Road Halt,POE,,,,25.160225,85.512918
S NARAYAN CHPLA,SNC,,,,26.9810021017,82.3961659851
Hasanbazar Halt,HSB,Bihar,ECR,"Hasan Bazar, Bihar",25.2665823122,84.34929577759999
BAHMAN JYOTIA,BNGY,,,,26.9662637829,82.4273550012
PARSA TEWARI,PATI,,,,26.95565,82.45215499999999
JHUSI,JI,Uttar Pradesh,NER,"NH 2, Uttar Pradesh",25.431145,81.91664399999999
GOVINDNAGAR,GOVR,,,,26.864223000000003,82.707468
BASTI,BST,,,,26.815678,82.77005899999999
ORWARA,ORW,,,,26.802388999999998,82.83031100000001
CHUREB,CRV,,,,26.782155,82.97763599999999
MANANWALA,MOW,,,,31.612827000000003,74.96656200000001
JANDIALA,JNL,,,,31.589979,75.05441200000001
TANGRA,TRA,,,,31.576425999999998,75.107232
Jaswantgarh,JSH,Rajasthan,NWR,"Sujangarh, Rajasthan",27.668988,74.44396800000001
BUTARI,BTR,,,,31.556444,75.183274
BABA BAKALARAYA,BBKR,,,,31.541835000000003,75.238827
BEAS,BEAS,,,,31.5193738,75.2908085
DHILWAN,DIW,,,,31.498953,75.335011
RAMIDI HALT,RYM,,,,31.4659508779,75.4078429907
Kauriaa Jungle,JKI,Uttar Pradesh,?,"National Highway 29, Uttar Pradesh",26.881072,83.29979800000001
HAMIRA,HMR,,,,31.45628,75.432702
KARTARPUR,KRE,,,,31.432388,75.492544
SURA NUSSI,SRX,,,,31.380553,75.541964
Punthottam,POM,,,,10.93262802,79.65731229
Loha,LOHA,Rajasthan,NWR,"Ratangarh, Rajasthan",28.006921,74.619424
BABA SODHAL NAGAR,BBSL,,,,31.3530203474,75.5648681348
JALANDHAR CITY,JUC,,,,31.331665,75.591499
Kurabalakota,KBA,Andhra Pradesh,SCR,"Kurabalakota Railway Station, Andhra Pradesh",13.666284000000001,78.48584299999999
JALANDHAR CANT,JRC,,,,31.306235,75.63210600000001
Ambikeshwar,ABE,Madhya Pradesh,NCR,"State Highway 2, Madhya Pradesh",26.368567,77.963828
CHIHERU,CEU,,,,31.262694745,75.70669127869999
MAULI HALT,MLIH,,,,31.175,75.769234
MAULA ALI,MAUL,,,,31.17531,75.769544
GORAYA,GRY,,,,31.129722,75.77419300000001
Jutogh,JTO,Himachal Pradesh,NR,"Shimla, Himachal Pradesh",31.100734,77.122043
Jamalpur Shaikhan,JPS,Punjab,?,"MDR 101, Punjab",29.699949,75.857438
BHATIAN,BTTN,,,,31.071444,75.780007
PANCHPATIA DEORIA HALT,PPDA,,,,25.768730655699997,84.9361293799
KHARBAO,KHBV,Maharashtra,CR,"Thane, Maharashtra",19.297247,72.983444
KELA DEVI,KEV,Rajasthan,WCR,"Bharatpur, Rajasthan",27.015612,77.329069
KORADACHERI,KDE,Tamil Nadu,SR,"Koradacheri, Tamil Nadu",10.771022,79.49003499999999
SHRI GHASINAGAR,SHGN,,,,27.086514837299998,76.6268054126
KOLAGHAT,QGT,,,,22.434330919300002,87.879653656
BIWAI,BW,,,,27.110623039700002,76.6960924713
KUSMHI,KHM,,,,26.72824,83.453837
NAINI,NYN,,,,25.393138,81.86004199999999
CHITAHRA,CTHR,Madhya Pradesh,WCR,"MDR 11, Madhya Pradesh",24.862627000000003,80.842854
SATNA,STA,Madhya Pradesh,WCR,"Satna, Madhya Pradesh",24.568619,80.827717
KALAS HALT,KALS,Karnataka,SWR,"State Highway 6, Karnataka",15.08644671,75.3899776996
KAILASAPURAM,KLPM,Tamil Nadu,SR,"Thattaparai, Tamil Nadu",8.847387005,77.9946102
Khanapur Deccan,KHNP,Karnataka,SCR,"State Highway 4, Karnataka",17.942175,77.382161
Krishna Ballabh,KBSH,Jharkhand,ER,"Giridih, Jharkhand",24.255819,86.482965
KUKMA,KEMA,Gujarat,WR,"Kutch, Gujarat",23.217031,69.766265
Karaikkudi Junction,KKDI,Tamil Nadu,SR,"Ariyakudi Road, Tamil Nadu",10.068518,78.79331499999999
JIRONA,JXN,Maharashtra,?,"Nanded, Maharashtra",19.407451000000002,77.95139499999999
KARONJI,KJZ,Chhattisgarh,SECR,"Devipur, Chhattisgarh",23.282475,82.923013
Kandaghat,KDZ,Himachal Pradesh,NR,"Kandhaghat, Himachal Pradesh",30.965544,77.106996
Nagapattinam Beach,NPB,Tamil Nadu,SR,"Nagapattinam, Tamil Nadu",10.764487,79.848443
MUNDIKOTA,MNU,,,,21.372513,79.834833
Jiwa Arain,JWN,Punjab,NR,"State Highway 20, Punjab",30.673761,74.355654
KACHEWANI,KWN,,,,21.430310000000002,79.981657
AMGAON,AGN,,,,21.361292855400002,80.3746491022
LNMA,LNMA,,,,,
DURG,DURG,,,,21.200326999999998,81.291837
KAPAN,KPNA,,,,22.026018,82.494827
KIRODIMALNAGAR,KDTR,,,,21.926994,83.33250699999999
MUTHANI,MTGE,,,,25.173236999999997,83.61914300000001
STUARTPURAM,SPF,,,,15.868003,80.406913
ELURU,EE,,,,16.717816,81.11976200000001
DENDULURU,DEL,,,,16.781406,81.18047200000001
ANGUA,AGV,,,,21.892581999999997,87.26992299999999
DANTAN,DNT,,,,21.930376,87.284055
Khutauna,KHTN,Bihar,ECR,"Khutuana, Bihar",26.494365000000002,86.397414
BHABUA ROAD,BBU,,,,25.173007,83.618913
Kasganj City,KJC,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",27.814972,78.658063
DURGAUTI,DGO,,,,25.207897000000003,83.539684
MAVELIPALAIYAM,MVPM,,,,11.4809140096,77.89921204650001
SANKARIDURG,SGE,,,,11.445732,77.870439
DHANICHHA,DCX,,,,25.2271654039,83.4908372314
KHAIRAR JN,KID,Uttar Pradesh,NCR,"NH-76 Banda(05192-224813), Uttar Pradesh",25.451955,80.236073
KHOH,KHOH,Uttar Pradesh,NCR,"National Highway 76, Uttar Pradesh",25.209491000000003,80.979976
Kauli,KLI,Punjab,NR,"National Highway 64, Punjab",30.418387999999997,76.51987899999999
KULPAHAR,KLAR,Uttar Pradesh,NCR,"Kulpahar, Uttar Pradesh",25.29552,79.63751
KARAMNASA,KMS,,,,25.239738,83.430892
KHANNA BANJARI,KHBJ,Madhya Pradesh,WCR,"State Highway 11, Madhya Pradesh",23.897087,80.822716
SAIDRAJA,SYJ,,,,25.253531,83.35118
GANJ KHAWAJA,GAQ,,,,25.273922000000002,83.18436299999999
FLYOVER CABIN MUGHALSARAI,FOCM,,,,25.289358999999997,83.172391
Kirakat,KCT,Uttar Pradesh,NER,"Jaunpur, Uttar Pradesh",25.645355,82.924798
KHALILABAD,KLD,,,,26.77453,83.055073
MAGHAR,MHH,,,,26.750013,83.133741
SIHAPAR,SIPR,,,,26.757903231,83.16487227660001
SAHJANWA,SWA,,,,26.763075,83.2147
MALWAN,MWH,,,,26.017246,80.685594
JAGATBELA,JTB,,,,26.772224,83.278505
Krishnarajasagar,KJS,Karnataka,SWR,"Mandya District, Karnataka",12.401425999999999,76.56702899999999
Kalka,KLK,Haryana,NR,"Kalka, Haryana",30.837667,76.931759
PILLAMSHAT,PNS,,,,,
KURASTI KALAN,KKS,,,,25.955085,80.752455
FATEHPUR,FTP,,,,25.917489,80.801869
DOMINGARH,DMG,,,,26.765251,83.341993
BANKATA,BTK,,,,26.265917,84.09492
KALA BAKRA,KKL,Punjab,NR,"Dhogri Rd, Punjab",31.4751812122,75.63034779659999
BARAGOPAL,BAGL,,,,25.765088,84.906765
AWATAR NAGAR,ATNR,,,,25.764395999999998,84.956774
KHOTKHOTI,KHKT,Assam,NFR,"Golaghat Rd, Assam",25.952482999999997,93.754761
ANTRI,ARI,,,,26.0352337224,78.2266994458
KADIPUR SANI HA,KDPS,Uttar Pradesh,NER,"Kadipur Sani, Uttar Pradesh",27.862753,80.779037
KHIRI TOWN,KITN,Uttar Pradesh,NER,"Kheri, Uttar Pradesh",27.902943999999998,80.788481
MANDA ROAD,MNF,,,,25.162718,82.236678
MIRZAPUR,MZP,,,,25.13435,82.56986900000001
JHINGURA,JHG,,,,25.124474674400002,82.6513464526
PAHARA,PRE,,,,25.1197842638,82.7247816913
DAGMAGPUR,DAP,,,,25.098881000000002,82.800991
